Tag,Name,Keyword,VR,VM,Remarks,Tag_cleaned
"(0018,604C)",Pixel Component Physical Units,Pixel​Component​Physical​Units,US,1,,0018604C
"(0018,604E)",Pixel Component Data Type,Pixel​Component​Data​Type,US,1,,0018604E
"(0018,6050)",Number of Table Break Points,Number​Of​Table​Break​Points,UL,1,,00186050
"(0018,6052)",Table of X Break Points,Table​Of​X​Break​Points,UL,1-n,,00186052
"(0018,6054)",Table of Y Break Points,Table​Of​Y​Break​Points,FD,1-n,,00186054
"(0018,6056)",Number of Table Entries,Number​Of​Table​Entries,UL,1,,00186056
"(0018,6058)",Table of Pixel Values,Table​Of​Pixel​Values,UL,1-n,,00186058
"(0018,605A)",Table of Parameter Values,Table​Of​Parameter​Values,FL,1-n,,0018605A
"(0018,6060)",R Wave Time Vector,R​Wave​Time​Vector,FL,1-n,,00186060
"(0018,6070)",Active Image Area Overlay Group,Active​Image​Area​Overlay​Group,US,1,,00186070
"(0018,7000)",Detector Conditions Nominal Flag,Detector​Conditions​Nominal​Flag,CS,1,,00187000
"(0018,7001)",Detector Temperature,Detector​Temperature,DS,1,,00187001
"(0018,7004)",Detector Type,Detector​Type,CS,1,,00187004
"(0018,7005)",Detector Configuration,Detector​Configuration,CS,1,,00187005
"(0018,7006)",Detector Description,Detector​Description,LT,1,,00187006
"(0018,7008)",Detector Mode,Detector​Mode,LT,1,,00187008
"(0018,700A)",Detector ID,Detector​ID,SH,1,,0018700A
"(0018,700C)",Date of Last Detector Calibration,Date​Of​Last​Detector​Calibration,DA,1,,0018700C
"(0018,700E)",Time of Last Detector Calibration,Time​Of​Last​Detector​Calibration,TM,1,,0018700E
"(0018,7010)",Exposures on Detector Since Last Calibration,Exposures​On​Detector​Since​Last​Calibration,IS,1,,00187010
"(0018,7011)",Exposures on Detector Since Manufactured,Exposures​On​Detector​Since​Manufactured,IS,1,,00187011
"(0018,7012)",Detector Time Since Last Exposure,Detector​Time​Since​Last​Exposure,DS,1,,00187012
"(0018,7014)",Detector Active Time,Detector​Active​Time,DS,1,,00187014
"(0018,7016)",Detector Activation Offset From Exposure,Detector​Activation​Offset​From​Exposure,DS,1,,00187016
"(0018,701A)",Detector Binning,Detector​Binning,DS,2,,0018701A
"(0018,7020)",Detector Element Physical Size,Detector​Element​Physical​Size,DS,2,,00187020
"(0018,7022)",Detector Element Spacing,Detector​Element​Spacing,DS,2,,00187022
"(0018,7024)",Detector Active Shape,Detector​Active​Shape,CS,1,,00187024
"(0018,7026)",Detector Active Dimension(s),Detector​Active​Dimensions,DS,1-2,,00187026
"(0018,7028)",Detector Active Origin,Detector​Active​Origin,DS,2,,00187028
"(0018,702A)",Detector Manufacturer Name,Detector​Manufacturer​Name,LO,1,,0018702A
"(0018,702B)",Detector Manufacturer's Model Name,Detector​Manufacturer​Model​Name,LO,1,,0018702B
"(0018,7030)",Field of View Origin,Field​Of​View​Origin,DS,2,,00187030
"(0018,7032)",Field of View Rotation,Field​Of​View​Rotation,DS,1,,00187032
"(0018,7034)",Field of View Horizontal Flip,Field​Of​View​Horizontal​Flip,CS,1,,00187034
"(0018,7036)",Pixel Data Area Origin Relative To FOV,Pixel​Data​Area​Origin​Relative​To​FOV,FL,2,,00187036
"(0018,7038)",Pixel Data Area Rotation Angle Relative To FOV,Pixel​Data​Area​Rotation​Angle​Relative​To​FOV,FL,1,,00187038
"(0018,7040)",Grid Absorbing Material,Grid​Absorbing​Material,LT,1,,00187040
"(0018,7041)",Grid Spacing Material,Grid​Spacing​Material,LT,1,,00187041
"(0018,7042)",Grid Thickness,Grid​Thickness,DS,1,,00187042
"(0018,7044)",Grid Pitch,Grid​Pitch,DS,1,,00187044
"(0018,7046)",Grid Aspect Ratio,Grid​Aspect​Ratio,IS,2,,00187046
"(0018,7048)",Grid Period,Grid​Period,DS,1,,00187048
"(0018,704C)",Grid Focal Distance,Grid​Focal​Distance,DS,1,,0018704C
"(0018,7050)",Filter Material,Filter​Material,CS,1-n,,00187050
"(0018,7052)",Filter Thickness Minimum,Filter​Thickness​Minimum,DS,1-n,,00187052
"(0018,7054)",Filter Thickness Maximum,Filter​Thickness​Maximum,DS,1-n,,00187054
"(0018,7056)",Filter Beam Path Length Minimum,Filter​Beam​Path​Length​Minimum,FL,1-n,,00187056
"(0018,7058)",Filter Beam Path Length Maximum,Filter​Beam​Path​Length​Maximum,FL,1-n,,00187058
"(0018,7060)",Exposure Control Mode,Exposure​Control​Mode,CS,1,,00187060
"(0018,7062)",Exposure Control Mode Description,Exposure​Control​Mode​Description,LT,1,,00187062
"(0018,7064)",Exposure Status,Exposure​Status,CS,1,,00187064
"(0018,7065)",Phototimer Setting,Phototimer​Setting,DS,1,,00187065
"(0018,8150)",Exposure Time in µS,Exposure​Time​InuS,DS,1,,00188150
"(0018,8151)",X-Ray Tube Current in µA,X​Ray​Tube​Current​InuA,DS,1,,00188151
"(0018,9004)",Content Qualification,Content​Qualification,CS,1,,00189004
"(0018,9005)",Pulse Sequence Name,Pulse​Sequence​Name,SH,1,,00189005
"(0018,9006)",MR Imaging Modifier Sequence,MR​Imaging​Modifier​Sequence,SQ,1,,00189006
"(0018,9008)",Echo Pulse Sequence,Echo​Pulse​Sequence,CS,1,,00189008
"(0018,9009)",Inversion Recovery,Inversion​Recovery,CS,1,,00189009
"(0018,9010)",Flow Compensation,Flow​Compensation,CS,1,,00189010
"(0018,9011)",Multiple Spin Echo,Multiple​Spin​Echo,CS,1,,00189011
"(0018,9012)",Multi-planar Excitation,Multi​Planar​Excitation,CS,1,,00189012
"(0018,9014)",Phase Contrast,Phase​Contrast,CS,1,,00189014
"(0018,9015)",Time of Flight Contrast,Time​Of​Flight​Contrast,CS,1,,00189015
"(0018,9016)",Spoiling,Spoiling,CS,1,,00189016
"(0018,9017)",Steady State Pulse Sequence,Steady​State​Pulse​Sequence,CS,1,,00189017
"(0018,9018)",Echo Planar Pulse Sequence,Echo​Planar​Pulse​Sequence,CS,1,,00189018
"(0018,9019)",Tag Angle First Axis,Tag​Angle​First​Axis,FD,1,,00189019
"(0018,9020)",Magnetization Transfer,Magnetization​Transfer,CS,1,,00189020
"(0018,9021)",T2 Preparation,T2Preparation,CS,1,,00189021
"(0018,9022)",Blood Signal Nulling,Blood​Signal​Nulling,CS,1,,00189022
"(0018,9024)",Saturation Recovery,Saturation​Recovery,CS,1,,00189024
"(0018,9025)",Spectrally Selected Suppression,Spectrally​Selected​Suppression,CS,1,,00189025
"(0018,9026)",Spectrally Selected Excitation,Spectrally​Selected​Excitation,CS,1,,00189026
"(0018,9027)",Spatial Pre-saturation,Spatial​Presaturation,CS,1,,00189027
"(0018,9028)",Tagging,Tagging,CS,1,,00189028
"(0018,9029)",Oversampling Phase,Oversampling​Phase,CS,1,,00189029
"(0018,9030)",Tag Spacing First Dimension,Tag​Spacing​First​Dimension,FD,1,,00189030
"(0018,9032)",Geometry of k-Space Traversal,Geometry​Of​K​Space​Traversal,CS,1,,00189032
"(0018,9033)",Segmented k-Space Traversal,Segmented​K​Space​Traversal,CS,1,,00189033
"(0018,9034)",Rectilinear Phase Encode Reordering,Rectilinear​Phase​Encode​Reordering,CS,1,,00189034
"(0018,9035)",Tag Thickness,Tag​Thickness,FD,1,,00189035
"(0018,9036)",Partial Fourier Direction,Partial​Fourier​Direction,CS,1,,00189036
"(0018,9037)",Cardiac Synchronization Technique,Cardiac​Synchronization​Technique,CS,1,,00189037
"(0018,9041)",Receive Coil Manufacturer Name,Receive​Coil​Manufacturer​Name,LO,1,,00189041
"(0018,9042)",MR Receive Coil Sequence,MR​Receive​Coil​Sequence,SQ,1,,00189042
"(0018,9043)",Receive Coil Type,Receive​Coil​Type,CS,1,,00189043
"(0018,9044)",Quadrature Receive Coil,Quadrature​Receive​Coil,CS,1,,00189044
"(0018,9045)",Multi-Coil Definition Sequence,Multi​Coil​Definition​Sequence,SQ,1,,00189045
"(0018,9046)",Multi-Coil Configuration,Multi​Coil​Configuration,LO,1,,00189046
"(0018,9047)",Multi-Coil Element Name,Multi​Coil​Element​Name,SH,1,,00189047
"(0018,9048)",Multi-Coil Element Used,Multi​Coil​Element​Used,CS,1,,00189048
"(0018,9049)",MR Transmit Coil Sequence,MR​Transmit​Coil​Sequence,SQ,1,,00189049
"(0018,9050)",Transmit Coil Manufacturer Name,Transmit​Coil​Manufacturer​Name,LO,1,,00189050
"(0018,9051)",Transmit Coil Type,Transmit​Coil​Type,CS,1,,00189051
"(0018,9052)",Spectral Width,Spectral​Width,FD,1-2,,00189052
"(0018,9053)",Chemical Shift Reference,Chemical​Shift​Reference,FD,1-2,,00189053
"(0018,9054)",Volume Localization Technique,Volume​Localization​Technique,CS,1,,00189054
"(0018,9058)",MR Acquisition Frequency Encoding Steps,MR​Acquisition​Frequency​Encoding​Steps,US,1,,00189058
"(0018,9059)",De-coupling,Decoupling,CS,1,,00189059
"(0018,9060)",De-coupled Nucleus,Decoupled​Nucleus,CS,1-2,,00189060
"(0018,9061)",De-coupling Frequency,Decoupling​Frequency,FD,1-2,,00189061
"(0018,9062)",De-coupling Method,Decoupling​Method,CS,1,,00189062
"(0018,9063)",De-coupling Chemical Shift Reference,Decoupling​Chemical​Shift​Reference,FD,1-2,,00189063
"(0018,9064)",k-space Filtering,K​Space​Filtering,CS,1,,00189064
"(0018,9065)",Time Domain Filtering,Time​Domain​Filtering,CS,1-2,,00189065
"(0018,9066)",Number of Zero Fills,Number​Of​Zero​Fills,US,1-2,,00189066
"(0018,9067)",Baseline Correction,Baseline​Correction,CS,1,,00189067
"(0018,9069)",Parallel Reduction Factor In-plane,Parallel​Reduction​Factor​In​Plane,FD,1,,00189069
"(0018,9070)",Cardiac R-R Interval Specified,Cardiac​RR​Interval​Specified,FD,1,,00189070
"(0018,9073)",Acquisition Duration,Acquisition​Duration,FD,1,,00189073
"(0018,9074)",Frame Acquisition DateTime,Frame​Acquisition​Date​Time,DT,1,,00189074
"(0018,9075)",Diffusion Directionality,Diffusion​Directionality,CS,1,,00189075
"(0018,9076)",Diffusion Gradient Direction Sequence,Diffusion​Gradient​Direction​Sequence,SQ,1,,00189076
"(0018,9077)",Parallel Acquisition,Parallel​Acquisition,CS,1,,00189077
"(0018,9078)",Parallel Acquisition Technique,Parallel​Acquisition​Technique,CS,1,,00189078
"(0018,9079)",Inversion Times,Inversion​Times,FD,1-n,,00189079
"(0018,9080)",Metabolite Map Description,Metabolite​Map​Description,ST,1,,00189080
"(0018,9081)",Partial Fourier,Partial​Fourier,CS,1,,00189081
"(0018,9082)",Effective Echo Time,Effective​Echo​Time,FD,1,,00189082
"(0018,9083)",Metabolite Map Code Sequence,Metabolite​Map​Code​Sequence,SQ,1,,00189083
"(0018,9084)",Chemical Shift Sequence,Chemical​Shift​Sequence,SQ,1,,00189084
"(0018,9085)",Cardiac Signal Source,Cardiac​Signal​Source,CS,1,,00189085
"(0018,9087)",Diffusion b-value,Diffusion​B​Value,FD,1,,00189087
"(0018,9089)",Diffusion Gradient Orientation,Diffusion​Gradient​Orientation,FD,3,,00189089
"(0018,9090)",Velocity Encoding Direction,Velocity​Encoding​Direction,FD,3,,00189090
"(0018,9091)",Velocity Encoding Minimum Value,Velocity​Encoding​Minimum​Value,FD,1,,00189091
"(0018,9092)",Velocity Encoding Acquisition Sequence,Velocity​Encoding​Acquisition​Sequence,SQ,1,,00189092
"(0018,9093)",Number of k-Space Trajectories,Number​Of​K​Space​Trajectories,US,1,,00189093
"(0018,9094)",Coverage of k-Space,Coverage​Of​K​Space,CS,1,,00189094
"(0018,9095)",Spectroscopy Acquisition Phase Rows,Spectroscopy​Acquisition​Phase​Rows,UL,1,,00189095
"(0018,9096)",Parallel Reduction Factor In-plane (Retired),Parallel​Reduction​Factor​In​Plane​Retired,FD,1,RET (2007),00189096
"(0018,9098)",Transmitter Frequency,Transmitter​Frequency,FD,1-2,,00189098
"(0018,9100)",Resonant Nucleus,Resonant​Nucleus,CS,1-2,,00189100
"(0018,9101)",Frequency Correction,Frequency​Correction,CS,1,,00189101
"(0018,9103)",MR Spectroscopy FOV/Geometry Sequence,MR​Spectroscopy​FOV​Geometry​Sequence,SQ,1,,00189103
"(0018,9104)",Slab Thickness,Slab​Thickness,FD,1,,00189104
"(0018,9105)",Slab Orientation,Slab​Orientation,FD,3,,00189105
"(0018,9106)",Mid Slab Position,Mid​Slab​Position,FD,3,,00189106
"(0018,9107)",MR Spatial Saturation Sequence,MR​Spatial​Saturation​Sequence,SQ,1,,00189107
"(0018,9112)",MR Timing and Related Parameters Sequence,MR​Timing​And​Related​Parameters​Sequence,SQ,1,,00189112
"(0018,9114)",MR Echo Sequence,MR​Echo​Sequence,SQ,1,,00189114
"(0018,9115)",MR Modifier Sequence,MR​Modifier​Sequence,SQ,1,,00189115
"(0018,9117)",MR Diffusion Sequence,MR​Diffusion​Sequence,SQ,1,,00189117
"(0018,9118)",Cardiac Synchronization Sequence,Cardiac​Synchronization​Sequence,SQ,1,,00189118
"(0018,9119)",MR Averages Sequence,MR​Averages​Sequence,SQ,1,,00189119
"(0018,9125)",MR FOV/Geometry Sequence,MRFOV​Geometry​Sequence,SQ,1,,00189125
"(0018,9126)",Volume Localization Sequence,Volume​Localization​Sequence,SQ,1,,00189126
"(0018,9127)",Spectroscopy Acquisition Data Columns,Spectroscopy​Acquisition​Data​Columns,UL,1,,00189127
"(0018,9147)",Diffusion Anisotropy Type,Diffusion​Anisotropy​Type,CS,1,,00189147
"(0018,9151)",Frame Reference DateTime,Frame​Reference​Date​Time,DT,1,,00189151
"(0018,9152)",MR Metabolite Map Sequence,MR​Metabolite​Map​Sequence,SQ,1,,00189152
"(0018,9155)",Parallel Reduction Factor out-of-plane,Parallel​Reduction​Factor​Out​Of​Plane,FD,1,,00189155
"(0018,9159)",Spectroscopy Acquisition Out-of-plane Phase Steps,Spectroscopy​Acquisition​Out​Of​Plane​Phase​Steps,UL,1,,00189159
"(0018,9166)",Bulk Motion Status,Bulk​Motion​Status,CS,1,RET (2007),00189166
"(0018,9168)",Parallel Reduction Factor Second In-plane,Parallel​Reduction​Factor​Second​In​Plane,FD,1,,00189168
"(0018,9169)",Cardiac Beat Rejection Technique,Cardiac​Beat​Rejection​Technique,CS,1,,00189169
"(0018,9170)",Respiratory Motion Compensation Technique,Respiratory​Motion​Compensation​Technique,CS,1,,00189170
"(0018,9171)",Respiratory Signal Source,Respiratory​Signal​Source,CS,1,,00189171
"(0018,9172)",Bulk Motion Compensation Technique,Bulk​Motion​Compensation​Technique,CS,1,,00189172
"(0018,9173)",Bulk Motion Signal Source,Bulk​Motion​Signal​Source,CS,1,,00189173
"(0018,9174)",Applicable Safety Standard Agency,Applicable​Safety​Standard​Agency,CS,1,,00189174
"(0018,9175)",Applicable Safety Standard Description,Applicable​Safety​Standard​Description,LO,1,,00189175
"(0018,9176)",Operating Mode Sequence,Operating​Mode​Sequence,SQ,1,,00189176
"(0018,9177)",Operating Mode Type,Operating​Mode​Type,CS,1,,00189177
"(0018,9178)",Operating Mode,Operating​Mode,CS,1,,00189178
"(0018,9179)",Specific Absorption Rate Definition,Specific​Absorption​Rate​Definition,CS,1,,00189179
"(0018,9180)",Gradient Output Type,Gradient​Output​Type,CS,1,,00189180
"(0018,9181)",Specific Absorption Rate Value,Specific​Absorption​Rate​Value,FD,1,,00189181
"(0018,9182)",Gradient Output,Gradient​Output,FD,1,,00189182
"(0018,9183)",Flow Compensation Direction,Flow​Compensation​Direction,CS,1,,00189183
"(0018,9184)",Tagging Delay,Tagging​Delay,FD,1,,00189184
"(0018,9185)",Respiratory Motion Compensation Technique Description,Respiratory​Motion​Compensation​Technique​Description,ST,1,,00189185
"(0018,9186)",Respiratory Signal Source ID,Respiratory​Signal​Source​ID,SH,1,,00189186
"(0018,9195)",Chemical Shift Minimum Integration Limit in Hz,Chemical​Shift​Minimum​Integration​Limit​In​Hz,FD,1,RET (2003),00189195
"(0018,9196)",Chemical Shift Maximum Integration Limit in Hz,Chemical​Shift​Maximum​Integration​Limit​In​Hz,FD,1,RET (2003),00189196
"(0018,9197)",MR Velocity Encoding Sequence,MR​Velocity​Encoding​Sequence,SQ,1,,00189197
"(0018,9198)",First Order Phase Correction,First​Order​Phase​Correction,CS,1,,00189198
"(0018,9199)",Water Referenced Phase Correction,Water​Referenced​Phase​Correction,CS,1,,00189199
"(0018,9200)",MR Spectroscopy Acquisition Type,MR​Spectroscopy​Acquisition​Type,CS,1,,00189200
"(0018,9214)",Respiratory Cycle Position,Respiratory​Cycle​Position,CS,1,,00189214
"(0018,9217)",Velocity Encoding Maximum Value,Velocity​Encoding​Maximum​Value,FD,1,,00189217
"(0018,9218)",Tag Spacing Second Dimension,Tag​Spacing​Second​Dimension,FD,1,,00189218
"(0018,9219)",Tag Angle Second Axis,Tag​Angle​Second​Axis,SS,1,,00189219
"(0018,9220)",Frame Acquisition Duration,Frame​Acquisition​Duration,FD,1,,00189220
"(0018,9226)",MR Image Frame Type Sequence,MR​Image​Frame​Type​Sequence,SQ,1,,00189226
"(0018,9227)",MR Spectroscopy Frame Type Sequence,MR​Spectroscopy​Frame​Type​Sequence,SQ,1,,00189227
"(0018,9231)",MR Acquisition Phase Encoding Steps in-plane,MR​Acquisition​Phase​Encoding​Steps​In​Plane,US,1,,00189231
"(0018,9232)",MR Acquisition Phase Encoding Steps out-of-plane,MR​Acquisition​Phase​Encoding​Steps​Out​Of​Plane,US,1,,00189232
"(0018,9234)",Spectroscopy Acquisition Phase Columns,Spectroscopy​Acquisition​Phase​Columns,UL,1,,00189234
"(0018,9236)",Cardiac Cycle Position,Cardiac​Cycle​Position,CS,1,,00189236
"(0018,9239)",Specific Absorption Rate Sequence,Specific​Absorption​Rate​Sequence,SQ,1,,00189239
"(0018,9240)",RF Echo Train Length,RF​Echo​Train​Length,US,1,,00189240
"(0018,9241)",Gradient Echo Train Length,Gradient​Echo​Train​Length,US,1,,00189241
"(0018,9250)",Arterial Spin Labeling Contrast,Arterial​Spin​Labeling​Contrast,CS,1,,00189250
"(0018,9251)",MR Arterial Spin Labeling Sequence,MR​Arterial​Spin​Labeling​Sequence,SQ,1,,00189251
"(0018,9252)",ASL Technique Description,ASL​Technique​Description,LO,1,,00189252
"(0018,9253)",ASL Slab Number,ASL​Slab​Number,US,1,,00189253
"(0018,9254)",ASL Slab Thickness,ASL​Slab​Thickness,FD,1,,00189254
"(0018,9255)",ASL Slab Orientation,ASL​Slab​Orientation,FD,3,,00189255
"(0018,9256)",ASL Mid Slab Position,ASL​Mid​Slab​Position,FD,3,,00189256
"(0018,9257)",ASL Context,ASL​Context,CS,1,,00189257
"(0018,9258)",ASL Pulse Train Duration,ASL​Pulse​Train​Duration,UL,1,,00189258
"(0018,9259)",ASL Crusher Flag,ASL​Crusher​Flag,CS,1,,00189259
"(0018,925A)",ASL Crusher Flow Limit,ASL​Crusher​Flow​Limit,FD,1,,0018925A
"(0018,925B)",ASL Crusher Description,ASL​Crusher​Description,LO,1,,0018925B
"(0018,925C)",ASL Bolus Cut-off Flag,ASL​Bolus​Cutoff​Flag,CS,1,,0018925C
"(0018,925D)",ASL Bolus Cut-off Timing Sequence,ASL​Bolus​Cutoff​Timing​Sequence,SQ,1,,0018925D
"(0018,925E)",ASL Bolus Cut-off Technique,ASL​Bolus​Cutoff​Technique,LO,1,,0018925E
"(0018,925F)",ASL Bolus Cut-off Delay Time,ASL​Bolus​Cutoff​Delay​Time,UL,1,,0018925F
"(0018,9260)",ASL Slab Sequence,ASL​Slab​Sequence,SQ,1,,00189260
"(0018,9295)",Chemical Shift Minimum Integration Limit in ppm,Chemical​Shift​Minimum​Integration​Limit​Inppm,FD,1,,00189295
"(0018,9296)",Chemical Shift Maximum Integration Limit in ppm,Chemical​Shift​Maximum​Integration​Limit​Inppm,FD,1,,00189296
"(0018,9297)",Water Reference Acquisition,Water​Reference​Acquisition,CS,1,,00189297
"(0018,9298)",Echo Peak Position,Echo​Peak​Position,IS,1,,00189298
"(0018,9301)",CT Acquisition Type Sequence,CT​Acquisition​Type​Sequence,SQ,1,,00189301
"(0018,9302)",Acquisition Type,Acquisition​Type,CS,1,,00189302
"(0018,9303)",Tube Angle,Tube​Angle,FD,1,,00189303
"(0018,9304)",CT Acquisition Details Sequence,CT​Acquisition​Details​Sequence,SQ,1,,00189304
"(0018,9305)",Revolution Time,Revolution​Time,FD,1,,00189305
