,concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
1380,2128101381,Contrast/Bolus Agent Number,Measurement,DICOM,DICOM Attributes,,00189337,19930101,20991231,
1381,2128101382,Contrast/Bolus Ingredient Code Sequence,Measurement,DICOM,DICOM Attributes,,00189338,19930101,20991231,
1382,2128101383,Contrast Administration Profile Sequence,Measurement,DICOM,DICOM Attributes,,00189340,19930101,20991231,
1383,2128101384,Contrast/Bolus Usage Sequence,Measurement,DICOM,DICOM Attributes,,00189341,19930101,20991231,
1384,2128101385,Contrast/Bolus Agent Administered,Measurement,DICOM,DICOM Attributes,,00189342,19930101,20991231,
1385,2128101386,Contrast/Bolus Agent Detected,Measurement,DICOM,DICOM Attributes,,00189343,19930101,20991231,
1386,2128101387,Contrast/Bolus Agent Phase,Measurement,DICOM,DICOM Attributes,,00189344,19930101,20991231,
1387,2128101388,CTDIvol,Measurement,DICOM,DICOM Attributes,,00189345,19930101,20991231,
1388,2128101389,CTDI Phantom Type Code Sequence,Measurement,DICOM,DICOM Attributes,,00189346,19930101,20991231,
1389,2128101390,Calcium Scoring Mass Factor Patient,Measurement,DICOM,DICOM Attributes,,00189351,19930101,20991231,
1390,2128101391,Calcium Scoring Mass Factor Device,Measurement,DICOM,DICOM Attributes,,00189352,19930101,20991231,
1391,2128101392,Energy Weighting Factor,Measurement,DICOM,DICOM Attributes,,00189353,19930101,20991231,
1392,2128101393,CT Additional X-Ray Source Sequence,Measurement,DICOM,DICOM Attributes,,00189360,19930101,20991231,
1393,2128101394,Multi-energy CT Acquisition,Measurement,DICOM,DICOM Attributes,,00189361,19930101,20991231,
1394,2128101395,Multi-energy CT Acquisition Sequence,Measurement,DICOM,DICOM Attributes,,00189362,19930101,20991231,
1395,2128101396,Multi-energy CT Processing Sequence,Measurement,DICOM,DICOM Attributes,,00189363,19930101,20991231,
1396,2128101397,Multi-energy CT Characteristics Sequence,Measurement,DICOM,DICOM Attributes,,00189364,19930101,20991231,
1397,2128101398,Multi-energy CT X-Ray Source Sequence,Measurement,DICOM,DICOM Attributes,,00189365,19930101,20991231,
1398,2128101399,X-Ray Source Index,Measurement,DICOM,DICOM Attributes,,00189366,19930101,20991231,
1399,2128101400,X-Ray Source ID,Measurement,DICOM,DICOM Attributes,,00189367,19930101,20991231,
1400,2128101401,Multi-energy Source Technique,Measurement,DICOM,DICOM Attributes,,00189368,19930101,20991231,
1401,2128101402,Source Start DateTime,Measurement,DICOM,DICOM Attributes,,00189369,19930101,20991231,
1402,2128101403,Source End DateTime,Measurement,DICOM,DICOM Attributes,,0018936A,19930101,20991231,
1403,2128101404,Switching Phase Number,Measurement,DICOM,DICOM Attributes,,0018936B,19930101,20991231,
1404,2128101405,Switching Phase Nominal Duration,Measurement,DICOM,DICOM Attributes,,0018936C,19930101,20991231,
1405,2128101406,Switching Phase Transition Duration,Measurement,DICOM,DICOM Attributes,,0018936D,19930101,20991231,
1406,2128101407,Effective Bin Energy,Measurement,DICOM,DICOM Attributes,,0018936E,19930101,20991231,
1407,2128101408,Multi-energy CT X-Ray Detector Sequence,Measurement,DICOM,DICOM Attributes,,0018936F,19930101,20991231,
1408,2128101409,X-Ray Detector Index,Measurement,DICOM,DICOM Attributes,,00189370,19930101,20991231,
1409,2128101410,X-Ray Detector ID,Measurement,DICOM,DICOM Attributes,,00189371,19930101,20991231,
1410,2128101411,Multi-energy Detector Type,Measurement,DICOM,DICOM Attributes,,00189372,19930101,20991231,
1411,2128101412,X-Ray Detector Label,Measurement,DICOM,DICOM Attributes,,00189373,19930101,20991231,
1412,2128101413,Nominal Max Energy,Measurement,DICOM,DICOM Attributes,,00189374,19930101,20991231,
1413,2128101414,Nominal Min Energy,Measurement,DICOM,DICOM Attributes,,00189375,19930101,20991231,
1414,2128101415,Referenced X-Ray Detector Index,Measurement,DICOM,DICOM Attributes,,00189376,19930101,20991231,
1415,2128101416,Referenced X-Ray Source Index,Measurement,DICOM,DICOM Attributes,,00189377,19930101,20991231,
1416,2128101417,Referenced Path Index,Measurement,DICOM,DICOM Attributes,,00189378,19930101,20991231,
1417,2128101418,Multi-energy CT Path Sequence,Measurement,DICOM,DICOM Attributes,,00189379,19930101,20991231,
1418,2128101419,Multi-energy CT Path Index,Measurement,DICOM,DICOM Attributes,,0018937A,19930101,20991231,
1419,2128101420,Multi-energy Acquisition Description,Measurement,DICOM,DICOM Attributes,,0018937B,19930101,20991231,
1420,2128101421,Monoenergetic Energy Equivalent,Measurement,DICOM,DICOM Attributes,,0018937C,19930101,20991231,
1421,2128101422,Material Code Sequence,Measurement,DICOM,DICOM Attributes,,0018937D,19930101,20991231,
1422,2128101423,Decomposition Method,Measurement,DICOM,DICOM Attributes,,0018937E,19930101,20991231,
1423,2128101424,Decomposition Description,Measurement,DICOM,DICOM Attributes,,0018937F,19930101,20991231,
1424,2128101425,Decomposition Algorithm Identification Sequence,Measurement,DICOM,DICOM Attributes,,00189380,19930101,20991231,
1425,2128101426,Decomposition Material Sequence,Measurement,DICOM,DICOM Attributes,,00189381,19930101,20991231,
1426,2128101427,Material Attenuation Sequence,Measurement,DICOM,DICOM Attributes,,00189382,19930101,20991231,
1427,2128101428,Photon Energy,Measurement,DICOM,DICOM Attributes,,00189383,19930101,20991231,
1428,2128101429,X-Ray Mass Attenuation Coefficient,Measurement,DICOM,DICOM Attributes,,00189384,19930101,20991231,
1429,2128101430,Projection Pixel Calibration Sequence,Measurement,DICOM,DICOM Attributes,,00189401,19930101,20991231,
1430,2128101431,Distance Source to Isocenter,Measurement,DICOM,DICOM Attributes,,00189402,19930101,20991231,
1431,2128101432,Distance Object to Table Top,Measurement,DICOM,DICOM Attributes,,00189403,19930101,20991231,
1432,2128101433,Object Pixel Spacing in Center of Beam,Measurement,DICOM,DICOM Attributes,,00189404,19930101,20991231,
1433,2128101434,Positioner Position Sequence,Measurement,DICOM,DICOM Attributes,,00189405,19930101,20991231,
1434,2128101435,Table Position Sequence,Measurement,DICOM,DICOM Attributes,,00189406,19930101,20991231,
1435,2128101436,Collimator Shape Sequence,Measurement,DICOM,DICOM Attributes,,00189407,19930101,20991231,
1436,2128101437,Planes in Acquisition,Measurement,DICOM,DICOM Attributes,,00189410,19930101,20991231,
1437,2128101438,XA/XRF Frame Characteristics Sequence,Measurement,DICOM,DICOM Attributes,,00189412,19930101,20991231,
1438,2128101439,Frame Acquisition Sequence,Measurement,DICOM,DICOM Attributes,,00189417,19930101,20991231,
1439,2128101440,X-Ray Receptor Type,Measurement,DICOM,DICOM Attributes,,00189420,19930101,20991231,
1440,2128101441,Acquisition Protocol Name,Measurement,DICOM,DICOM Attributes,,00189423,19930101,20991231,
1441,2128101442,Acquisition Protocol Description,Measurement,DICOM,DICOM Attributes,,00189424,19930101,20991231,
1442,2128101443,Contrast/Bolus Ingredient Opaque,Measurement,DICOM,DICOM Attributes,,00189425,19930101,20991231,
1443,2128101444,Distance Receptor Plane to Detector Housing,Measurement,DICOM,DICOM Attributes,,00189426,19930101,20991231,
1444,2128101445,Intensifier Active Shape,Measurement,DICOM,DICOM Attributes,,00189427,19930101,20991231,
1445,2128101446,Intensifier Active Dimension(s),Measurement,DICOM,DICOM Attributes,,00189428,19930101,20991231,
1446,2128101447,Physical Detector Size,Measurement,DICOM,DICOM Attributes,,00189429,19930101,20991231,
1447,2128101448,Position of Isocenter Projection,Measurement,DICOM,DICOM Attributes,,00189430,19930101,20991231,
1448,2128101449,Field of View Sequence,Measurement,DICOM,DICOM Attributes,,00189432,19930101,20991231,
1449,2128101450,Field of View Description,Measurement,DICOM,DICOM Attributes,,00189433,19930101,20991231,
1450,2128101451,Exposure Control Sensing Regions Sequence,Measurement,DICOM,DICOM Attributes,,00189434,19930101,20991231,
1451,2128101452,Exposure Control Sensing Region Shape,Measurement,DICOM,DICOM Attributes,,00189435,19930101,20991231,
1452,2128101453,Exposure Control Sensing Region Left Vertical Edge,Measurement,DICOM,DICOM Attributes,,00189436,19930101,20991231,
1453,2128101454,Exposure Control Sensing Region Right Vertical Edge,Measurement,DICOM,DICOM Attributes,,00189437,19930101,20991231,
1454,2128101455,Exposure Control Sensing Region Upper Horizontal Edge,Measurement,DICOM,DICOM Attributes,,00189438,19930101,20991231,
1455,2128101456,Exposure Control Sensing Region Lower Horizontal Edge,Measurement,DICOM,DICOM Attributes,,00189439,19930101,20991231,
1456,2128101457,Center of Circular Exposure Control Sensing Region,Measurement,DICOM,DICOM Attributes,,00189440,19930101,20991231,
1457,2128101458,Radius of Circular Exposure Control Sensing Region,Measurement,DICOM,DICOM Attributes,,00189441,19930101,20991231,
1458,2128101459,Vertices of the Polygonal Exposure Control Sensing Region,Measurement,DICOM,DICOM Attributes,,00189442,19930101,20991231,
1459,2128101460,Column Angulation (Patient),Measurement,DICOM,DICOM Attributes,,00189447,19930101,20991231,
1460,2128101461,Beam Angle,Measurement,DICOM,DICOM Attributes,,00189449,19930101,20991231,
1461,2128101462,Frame Detector Parameters Sequence,Measurement,DICOM,DICOM Attributes,,00189451,19930101,20991231,
1462,2128101463,Calculated Anatomy Thickness,Measurement,DICOM,DICOM Attributes,,00189452,19930101,20991231,
1463,2128101464,Calibration Sequence,Measurement,DICOM,DICOM Attributes,,00189455,19930101,20991231,
1464,2128101465,Object Thickness Sequence,Measurement,DICOM,DICOM Attributes,,00189456,19930101,20991231,
1465,2128101466,Plane Identification,Measurement,DICOM,DICOM Attributes,,00189457,19930101,20991231,
1466,2128101467,Field of View Dimension(s) in Float,Measurement,DICOM,DICOM Attributes,,00189461,19930101,20991231,
1467,2128101468,Isocenter Reference System Sequence,Measurement,DICOM,DICOM Attributes,,00189462,19930101,20991231,
1468,2128101469,Positioner Isocenter Primary Angle,Measurement,DICOM,DICOM Attributes,,00189463,19930101,20991231,
1469,2128101470,Positioner Isocenter Secondary Angle,Measurement,DICOM,DICOM Attributes,,00189464,19930101,20991231,
1470,2128101471,Positioner Isocenter Detector Rotation Angle,Measurement,DICOM,DICOM Attributes,,00189465,19930101,20991231,
1471,2128101472,Table X Position to Isocenter,Measurement,DICOM,DICOM Attributes,,00189466,19930101,20991231,
1472,2128101473,Table Y Position to Isocenter,Measurement,DICOM,DICOM Attributes,,00189467,19930101,20991231,
1473,2128101474,Table Z Position to Isocenter,Measurement,DICOM,DICOM Attributes,,00189468,19930101,20991231,
1474,2128101475,Table Horizontal Rotation Angle,Measurement,DICOM,DICOM Attributes,,00189469,19930101,20991231,
1475,2128101476,Table Head Tilt Angle,Measurement,DICOM,DICOM Attributes,,00189470,19930101,20991231,
1476,2128101477,Table Cradle Tilt Angle,Measurement,DICOM,DICOM Attributes,,00189471,19930101,20991231,
1477,2128101478,Frame Display Shutter Sequence,Measurement,DICOM,DICOM Attributes,,00189472,19930101,20991231,
1478,2128101479,Acquired Image Area Dose Product,Measurement,DICOM,DICOM Attributes,,00189473,19930101,20991231,
1479,2128101480,C-arm Positioner Tabletop Relationship,Measurement,DICOM,DICOM Attributes,,00189474,19930101,20991231,
1480,2128101481,X-Ray Geometry Sequence,Measurement,DICOM,DICOM Attributes,,00189476,19930101,20991231,
1481,2128101482,Irradiation Event Identification Sequence,Measurement,DICOM,DICOM Attributes,,00189477,19930101,20991231,
1482,2128101483,X-Ray 3D Frame Type Sequence,Measurement,DICOM,DICOM Attributes,,00189504,19930101,20991231,
1483,2128101484,Contributing Sources Sequence,Measurement,DICOM,DICOM Attributes,,00189506,19930101,20991231,
1484,2128101485,X-Ray 3D Acquisition Sequence,Measurement,DICOM,DICOM Attributes,,00189507,19930101,20991231,
1485,2128101486,Primary Positioner Scan Arc,Measurement,DICOM,DICOM Attributes,,00189508,19930101,20991231,
1486,2128101487,Secondary Positioner Scan Arc,Measurement,DICOM,DICOM Attributes,,00189509,19930101,20991231,
1487,2128101488,Primary Positioner Scan Start Angle,Measurement,DICOM,DICOM Attributes,,00189510,19930101,20991231,
1488,2128101489,Secondary Positioner Scan Start Angle,Measurement,DICOM,DICOM Attributes,,00189511,19930101,20991231,
1489,2128101490,Primary Positioner Increment,Measurement,DICOM,DICOM Attributes,,00189514,19930101,20991231,
1490,2128101491,Secondary Positioner Increment,Measurement,DICOM,DICOM Attributes,,00189515,19930101,20991231,
1491,2128101492,Start Acquisition DateTime,Measurement,DICOM,DICOM Attributes,,00189516,19930101,20991231,
1492,2128101493,End Acquisition DateTime,Measurement,DICOM,DICOM Attributes,,00189517,19930101,20991231,
1493,2128101494,Primary Positioner Increment Sign,Measurement,DICOM,DICOM Attributes,,00189518,19930101,20991231,
1494,2128101495,Secondary Positioner Increment Sign,Measurement,DICOM,DICOM Attributes,,00189519,19930101,20991231,
1495,2128101496,Application Name,Measurement,DICOM,DICOM Attributes,,00189524,19930101,20991231,
1496,2128101497,Application Version,Measurement,DICOM,DICOM Attributes,,00189525,19930101,20991231,
1497,2128101498,Application Manufacturer,Measurement,DICOM,DICOM Attributes,,00189526,19930101,20991231,
1498,2128101499,Algorithm Type,Measurement,DICOM,DICOM Attributes,,00189527,19930101,20991231,
1499,2128101500,Algorithm Description,Measurement,DICOM,DICOM Attributes,,00189528,19930101,20991231,
1500,2128101501,X-Ray 3D Reconstruction Sequence,Measurement,DICOM,DICOM Attributes,,00189530,19930101,20991231,
1501,2128101502,Reconstruction Description,Measurement,DICOM,DICOM Attributes,,00189531,19930101,20991231,
1502,2128101503,Per Projection Acquisition Sequence,Measurement,DICOM,DICOM Attributes,,00189538,19930101,20991231,
1503,2128101504,Detector Position Sequence,Measurement,DICOM,DICOM Attributes,,00189541,19930101,20991231,
1504,2128101505,X-Ray Acquisition Dose Sequence,Measurement,DICOM,DICOM Attributes,,00189542,19930101,20991231,
1505,2128101506,X-Ray Source Isocenter Primary Angle,Measurement,DICOM,DICOM Attributes,,00189543,19930101,20991231,
1506,2128101507,X-Ray Source Isocenter Secondary Angle,Measurement,DICOM,DICOM Attributes,,00189544,19930101,20991231,
1507,2128101508,Breast Support Isocenter Primary Angle,Measurement,DICOM,DICOM Attributes,,00189545,19930101,20991231,
1508,2128101509,Breast Support Isocenter Secondary Angle,Measurement,DICOM,DICOM Attributes,,00189546,19930101,20991231,
1509,2128101510,Breast Support X Position to Isocenter,Measurement,DICOM,DICOM Attributes,,00189547,19930101,20991231,
1510,2128101511,Breast Support Y Position to Isocenter,Measurement,DICOM,DICOM Attributes,,00189548,19930101,20991231,
1511,2128101512,Breast Support Z Position to Isocenter,Measurement,DICOM,DICOM Attributes,,00189549,19930101,20991231,
1512,2128101513,Detector Isocenter Primary Angle,Measurement,DICOM,DICOM Attributes,,00189550,19930101,20991231,
1513,2128101514,Detector Isocenter Secondary Angle,Measurement,DICOM,DICOM Attributes,,00189551,19930101,20991231,
1514,2128101515,Detector X Position to Isocenter,Measurement,DICOM,DICOM Attributes,,00189552,19930101,20991231,
1515,2128101516,Detector Y Position to Isocenter,Measurement,DICOM,DICOM Attributes,,00189553,19930101,20991231,
1516,2128101517,Detector Z Position to Isocenter,Measurement,DICOM,DICOM Attributes,,00189554,19930101,20991231,
1517,2128101518,X-Ray Grid Sequence,Measurement,DICOM,DICOM Attributes,,00189555,19930101,20991231,
1518,2128101519,X-Ray Filter Sequence,Measurement,DICOM,DICOM Attributes,,00189556,19930101,20991231,
1519,2128101520,Detector Active Area TLHC Position,Measurement,DICOM,DICOM Attributes,,00189557,19930101,20991231,
1520,2128101521,Detector Active Area Orientation,Measurement,DICOM,DICOM Attributes,,00189558,19930101,20991231,
1521,2128101522,Positioner Primary Angle Direction,Measurement,DICOM,DICOM Attributes,,00189559,19930101,20991231,
1522,2128101523,Diffusion b-matrix Sequence,Measurement,DICOM,DICOM Attributes,,00189601,19930101,20991231,
1523,2128101524,Diffusion b-value XX,Measurement,DICOM,DICOM Attributes,,00189602,19930101,20991231,
1524,2128101525,Diffusion b-value XY,Measurement,DICOM,DICOM Attributes,,00189603,19930101,20991231,
1525,2128101526,Diffusion b-value XZ,Measurement,DICOM,DICOM Attributes,,00189604,19930101,20991231,
1526,2128101527,Diffusion b-value YY,Measurement,DICOM,DICOM Attributes,,00189605,19930101,20991231,
1527,2128101528,Diffusion b-value YZ,Measurement,DICOM,DICOM Attributes,,00189606,19930101,20991231,
1528,2128101529,Diffusion b-value ZZ,Measurement,DICOM,DICOM Attributes,,00189607,19930101,20991231,
1529,2128101530,Functional MR Sequence,Measurement,DICOM,DICOM Attributes,,00189621,19930101,20991231,
1530,2128101531,Functional Settling Phase Frames Present,Measurement,DICOM,DICOM Attributes,,00189622,19930101,20991231,
1531,2128101532,Functional Sync Pulse,Measurement,DICOM,DICOM Attributes,,00189623,19930101,20991231,
1532,2128101533,Settling Phase Frame,Measurement,DICOM,DICOM Attributes,,00189624,19930101,20991231,
1533,2128101534,Decay Correction DateTime,Measurement,DICOM,DICOM Attributes,,00189701,19930101,20991231,
1534,2128101535,Start Density Threshold,Measurement,DICOM,DICOM Attributes,,00189715,19930101,20991231,
1535,2128101536,Start Relative Density Difference Threshold,Measurement,DICOM,DICOM Attributes,,00189716,19930101,20991231,
